Device Class	Name	IP	Protocol	Status	Description	Number	Number Of Lines	Web Server	CTI Controllable	Log In UserID	Active Load	Inactive Load	Download Server	Download Status	Download Failure Reason
Phone	CSF11767974	10.254.248.192	SIP	Registered	Grace Bergene +19207464955	+19207464955-Registered	1	No	True	11767974	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11798719	10.254.249.52	SIP	UnRegistered	Lynn Gregory +19204986918	+19204986918-UnRegistered	1	No	True	11798719	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11833130	10.254.249.164	SIP	UnRegistered	Diane Allen +19200017802	+19200017802-UnRegistered	1	No	True	11833130	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11834950	10.254.251.186	SIP	Registered	Lea Krueger +19204986920	+19204986920-Registered	1	No	True	11834950	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11853592	10.254.252.18	SIP	UnRegistered	Stacey Timm +19204986859	+19204986859-UnRegistered	1	No	True	11853592	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11873248	10.1.190.41	SIP	Registered	Molly Delsart +19204985585	+19204985585-Registered	1	No	True	11873248	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11892072	10.254.249.149	SIP	UnRegistered	Teri Hanson +19204987113	+19204987113-UnRegistered	1	No	True	11892072	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11893723	10.254.249.194	SIP	Registered	Heather Brusky +19204985472	+19204985472-Registered	1	No	True	11893723	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11906320	10.254.250.112	SIP	Registered	Jennifer Canavera +19204985406	+19204985406-Registered	1	No	True	11906320	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11915329	10.254.249.127	SIP	UnRegistered	Diane Shilka +19204985506	+19204985506-UnRegistered	1	No	True	11915329	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11926860	10.1.190.41	SIP	UnRegistered	Carrie Mahlik +19204986846	+19204986846-UnRegistered	1	No	True	11926860	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF11928823	10.254.248.117	SIP	UnRegistered	Jason Trombley +19204985730	+19204985730-UnRegistered	1	No	True	11928823	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12044887	10.254.250.169	SIP	UnRegistered	Sandy Hunter +19200015430	+19200015430-UnRegistered	1	No	True	12044887	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12050776	10.254.254.126	SIP	UnRegistered	Kari Liebeck +19204987176	+19204987176-UnRegistered	1	No	True	12050776	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12086643	10.254.249.29	SIP	UnRegistered	Jody Pingel +19204912698	+19204912698-UnRegistered	1	No	True	12086643	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12095158	10.254.251.203	SIP	UnRegistered	Ann Keidatz +19204986901	+19204986901-UnRegistered	1	No	True	12095158	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12118844	10.254.248.171	SIP	UnRegistered	Debbie Sobiesczyk +19204985530	+19204985530-UnRegistered	1	No	True	12118844	Jabber_for_Windows-12.7.1.51081	Jabber_for_Windows-12.7.1.51081		Unknown	
Phone	CSF12121808	10.1.190.42	SIP	UnRegistered	Tom Felton +19204985623	+19204985623-UnRegistered	1	No	True	12121808	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12123095	10.254.249.157	SIP	UnRegistered	Colleen Jessel +19200015347	+19200015347-UnRegistered	1	No	True	12123095	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12148484	10.254.249.136	SIP	UnRegistered	Brian Krogh +19204987131	+19204987131-UnRegistered	1	No	True	12148484	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12162160	10.254.250.143	SIP	UnRegistered	George Skenandore +19204986975	+19204986975-UnRegistered	1	No	True	12162160	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12188875	10.254.249.115	SIP	UnRegistered	Dawn Rentmeester +19204986932	+19204986932-UnRegistered	1	No	True	12188875	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12191488	10.254.250.40	SIP	UnRegistered	Jason Weber +19204987175	+19204987175-UnRegistered	1	No	True	12191488	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12192450	10.1.190.42	SIP	UnRegistered	Pam Cottrell +19204985574	+19204985574-UnRegistered	1	No	True	12192450	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12201940	10.1.190.42	SIP	UnRegistered	Beau James +19204985727	+19204985727-UnRegistered	1	No	True	12201940	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12202187	10.254.248.195	SIP	UnRegistered	Susie Gee +19204987179	+19204987179-UnRegistered	1	No	True	12202187	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12203279	10.254.249.223	SIP	UnRegistered	Tonya Moore +19202729850	+19202729850-UnRegistered	1	No	True	12203279	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12207192	10.165.0.14	SIP	UnRegistered	Randy Maurer +19204912609	+19204912609-UnRegistered	1	No	True	12207192	Jabber_for_Windows-12.7.1.51081	Jabber_for_Windows-12.7.1.51081		Unknown	
Phone	CSF12208154	10.254.249.30	SIP	Registered	Jodi Tetting +17157323877	+17157323877-Registered	1	No	True	12208154	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12211768	10.254.250.76	SIP	UnRegistered	Tammy Silha +19204985609	+19204985609-UnRegistered	1	No	True	12211768	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12428153	10.254.254.23	SIP	UnRegistered	Ed Kralovec +19204985622	+19204985622-UnRegistered	1	No	True	12428153	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12428322	10.254.249.33	SIP	UnRegistered	Judy Saldana +19204987965	+19204987965-UnRegistered	1	No	True	12428322	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12434094	10.254.250.34	SIP	UnRegistered	Janet Secora +19204985528	+19204985528-UnRegistered	1	No	True	12434094	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12441582	10.254.250.233	SIP	UnRegistered	Todd Brandenburg +19204985684	+19204985684-UnRegistered	1	No	True	12441582	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12445690	10.214.11.37	SIP	UnRegistered	Tim Short +19204985632	+19204985632-UnRegistered	1	No	True	12445690	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12450162	10.254.250.216	SIP	UnRegistered	Wendy Challis +19204912600	+19204912600-UnRegistered	1	No	True	12450162	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12469363	10.254.248.186	SIP	UnRegistered	Rae LaCombe +17157323559	+17157323559-UnRegistered	1	No	True	12469363	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12591173	10.254.249.75	SIP	Registered	Tim Schmitz +19204986849	+19204986849-Registered	1	No	True	12591173	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12596711	10.254.249.51	SIP	UnRegistered	Teri Kranz-Drella +19204985405	+19204985405-UnRegistered	1	No	True	12596711	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12631018	10.254.250.13	SIP	UnRegistered	Sue Tierney +17150021117	+17150021117-UnRegistered	1	No	True	12631018	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12648425	10.254.249.207	SIP	UnRegistered	Bonnie Willems +19204985457	+19204985457-UnRegistered	1	No	True	12648425	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12720913	10.254.248.220	SIP	Registered	Ryan Gilbert +19204985711	+19204985711-Registered	1	No	True	12720913	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12725528	10.254.248.191	SIP	Registered	Marney Verhasselt +19204987166	+19204987166-Registered	1	No	True	12725528	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12734030	10.254.249.35	SIP	UnRegistered	Cheryl Kollath +19204987111	+19204987111-UnRegistered	1	No	True	12734030	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12734459	10.1.190.41	SIP	Registered	Melinda Rose +19204985497	+19204985497-Registered	1	No	True	12734459	Jabber_for_Windows-11.1.1.22531	Jabber_for_Windows-11.1.1.22531		Unknown	
Phone	CSF12740530	10.254.248.10	SIP	UnRegistered	Nate Wesolowski +19204986943	+19204986943-UnRegistered	1	No	True	12740530	Jabber_for_Windows-12.7.1.51081	Jabber_for_Windows-12.7.1.51081		Unknown	
Phone	CSF12895308	10.254.250.116	SIP	UnRegistered	Steve VanderLoop +19204985662	+19204985662-UnRegistered	1	No	True	12895308	Jabber_for_Windows-12.7.1.51081	Jabber_for_Windows-12.7.1.51081		Unknown	
Phone	CSF12958332	10.254.249.14	SIP	UnRegistered	Kris Bahr +17150021135	+17150021135-UnRegistered	1	No	True	12958332	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF12966301	10.1.190.42	SIP	Registered	Tammie Bauer +19204985458	+19204985458-Registered	1	No	True	12966301	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13013088	10.1.190.42	SIP	Registered	Lynn Kettenhofen +19204985675	+19204985675-Registered	1	No	True	13013088	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13013413	10.254.249.213	SIP	Registered	Debra Coppens +19202729847	+19202729847-Registered	1	No	True	13013413	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13018483	10.254.250.66	SIP	UnRegistered	Lisa Maas +19204986829	+19204986829-UnRegistered	1	No	True	13018483	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13029377	10.254.254.24	SIP	UnRegistered	John Reinders +19204986378	+19204986378-UnRegistered	1	No	True	13029377	Jabber_for_Mac-12.6.1.284405	Jabber_for_Mac-12.6.1.284405		Unknown	
Phone	CSF13048591	10.254.248.152	SIP	UnRegistered	Samantha Woods +19204985752	+19204985752-UnRegistered	1	No	True	13048591	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13051620	10.254.248.206	SIP	UnRegistered	Jennifer Hyland +19204987474	+19204987474-UnRegistered	1	No	True	13051620	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13056014	10.254.248.72	SIP	UnRegistered	Angela Blasier +19204985658	+19204985658-UnRegistered	1	No	True	13056014	Jabber_for_Windows-12.7.1.51081	Jabber_for_Windows-12.7.1.51081		Unknown	
Phone	CSF13068897	10.254.248.177	SIP	UnRegistered	Stephanie Wilson-Welhouse +19204986386	+19204986386-UnRegistered	1	No	True	13068897	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13124706	10.1.190.41	SIP	UnRegistered	Dave Novak +19204986983	+19204986983-UnRegistered	1	No	True	13124706	Jabber_for_Windows-11.1.1.22531	Jabber_for_Windows-11.1.1.22531		Unknown	
Phone	CSF13182296	10.254.249.203	SIP	Registered	Tammy Duescher +19204986240	+19204986240-Registered	1	No	True	13182296	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13211793	10.1.190.41	SIP	Registered	Jacqueline Stewart +19204985523	+19204985523-Registered	1	No	True	13211793	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13212625	10.228.11.143	SIP	UnRegistered	Julia Waupoose +19202729610	+19202729610-UnRegistered	1	No	True	13212625	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13230500	10.254.248.184	SIP	UnRegistered	Danielle Diny +19204986889	+19204986889-UnRegistered	1	No	True	13230500	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13261791	10.213.3.143	SIP	UnRegistered	Cindy Reiter +19204985491	+19204985491-UnRegistered	1	No	True	13261791	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13267498	10.1.190.42	SIP	Registered	Selena Zimmerman +19204985559	+19204985559-Registered	1	No	True	13267498	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13277781	10.254.249.108	SIP	UnRegistered	Gregory Gabryszek +19204985536	+19204985536-UnRegistered	1	No	True	13277781	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13421535	10.254.249.153	SIP	UnRegistered	Carrie Materniak +19202729467	+19202729467-UnRegistered	1	No	True	13421535	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13451370	10.254.250.243	SIP	UnRegistered	Roseann Stenstrup +19204986870	+19204986870-UnRegistered	1	No	True	13451370	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13472586	10.254.249.20	SIP	UnRegistered	Vicky Hornick +19204986998	+19204986998-UnRegistered	1	No	True	13472586	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13482453	10.254.251.29	SIP	UnRegistered	Cinnamin Rauscher +19204986304	+19204986304-UnRegistered	1	No	True	13482453	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13524534	10.254.250.119	SIP	UnRegistered	Julie Le Mere +17157323541	+17157323541-UnRegistered	1	No	True	13524534	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13646279	10.1.190.42	SIP	Registered	Linda Muraski +19204986374	+19204986374-Registered	1	No	True	13646279	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13695549	10.1.190.42	SIP	Registered	Lynda Rastall +17157323649	+17157323649-Registered	1	No	True	13695549	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13722238	10.254.249.56	SIP	UnRegistered	Kelly Thompson +17157323876	+17157323876-UnRegistered	1	No	True	13722238	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13736512	10.254.249.16	SIP	UnRegistered	Robbie Joniaux +19204987107	+19204987107-UnRegistered	1	No	True	13736512	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13742349	10.254.249.190	SIP	UnRegistered	Nancy Semenak +19204985724	+19204985724-UnRegistered	1	No	True	13742349	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13747562	10.254.250.136	SIP	Registered	Walter Remic +17157323497	+17157323497-Registered	1	No	True	13747562	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13767855	10.254.248.37	SIP	Registered	Jason Borley +19204986257	+19204986257-Registered	1	No	True	13767855	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13795376	10.254.248.252	SIP	Registered	Drew Brabant +19204912628	+19204912628-Registered	1	No	True	13795376	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13972605	10.211.71.130	SIP	Registered	Ron Ropson +19204987168	+19204987168-Registered	1	No	True	13972605	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13989778	10.254.249.128	SIP	UnRegistered	Marlene Gauthier +19204985652	+19204985652-UnRegistered	1	No	True	13989778	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF13996083	10.1.190.42	SIP	Registered	Holly Valentine  +19204986817	+19204986817-Registered	1	No	True	13996083	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14001205	10.254.249.227	SIP	UnRegistered	Julie Trzebiatowski +19204985629	+19204985629-UnRegistered	1	No	True	14001205	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14003779	10.254.250.158	SIP	UnRegistered	Shelly Giese +19204912664	+19204912664-UnRegistered	1	No	True	14003779	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14010799	10.254.250.108	SIP	UnRegistered	Andrea Zuraski +17150061301	+17150061301-UnRegistered	1	No	True	14010799	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14020029	10.254.248.29	SIP	UnRegistered	Bao Moua +19200017823	+19200017823-UnRegistered	1	No	True	14020029	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14059458	10.254.248.36	SIP	UnRegistered	Janna Allen +19204986945	+19204986945-UnRegistered	1	No	True	14059458	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14070794	10.254.254.41	SIP	UnRegistered	Tim Yandila +19204912676	+19204912676-UnRegistered	1	No	True	14070794	Jabber_for_Mac-12.6.1.284405	Jabber_for_Mac-12.6.1.284405		Unknown	
Phone	CSF14260529	10.254.248.33	SIP	Registered	Barbara Conard +19204985445	+19204985445-Registered	1	No	True	14260529	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14278664	10.254.250.138	SIP	UnRegistered	Candi Cornelius +19202729465	+19202729465-UnRegistered	1	No	True		Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF1428449	10.155.0.248	SIP	UnRegistered	Peggy Kuester +19204985504	+19204985504-UnRegistered	1	No	True	14258449	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14312945	10.254.249.46	SIP	Registered	Sandy Wojcik +17150051251	+17150051251-Registered	1	No	True	14312945	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14331756	10.254.250.178	SIP	Registered	Scott Williams +19204985620	+19204985620-Registered	1	No	True	14331756	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14346394	10.254.248.70	SIP	Registered	Jodi McDermid +19200017816	+19200017816-Registered	1	No	True	14346394	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14350125	10.254.248.46	SIP	UnRegistered	Shelley Karnz +19204912693	+19204912693-UnRegistered	1	No	True	14350125	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14413422	10.254.248.140	SIP	Registered	Kathy Larkin +19204986815	+19204986815-Registered	1	No	True	14413422	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14503564	10.1.190.42	SIP	UnRegistered	Theresa Grover +19204985558	+19204985558-UnRegistered	1	No	True	14503564	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14525118	10.254.248.134	SIP	Registered	Becky Hirthe +19207464953	+19207464953-Registered	1	No	True	14525118	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14669951	10.254.248.249	SIP	Registered	Sheila Curtin +19204986899	+19204986899-Registered	1	No	True	14669951	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14688372	10.254.254.33	SIP	UnRegistered	Brooke Holbrook +19204985422	+19204985422-UnRegistered	1	No	True	14688372	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14696406	10.1.190.42	SIP	Registered	Tiffany Howard +19204985413	+19204985413-Registered	1	No	True	14696406	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF14701307	10.254.249.167	SIP	UnRegistered	Tim Derozier +19204986830	+19204986830-UnRegistered	1	No	True	14701307	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000065	10.254.249.133	SIP	UnRegistered	Tracy LeGreve +19204985589	+19204985589-UnRegistered	1	No	True	15000065	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000091	10.254.248.61	SIP	UnRegistered	Susan Baus +19207464902	+19207464902-UnRegistered	1	No	True	15000091	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000117	10.254.249.239	SIP	UnRegistered	Beverly Pence +19204985694	+19204985694-UnRegistered	1	No	True	15000117	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000208	10.254.248.148	SIP	UnRegistered	Kari Olsen +19204912679	+19204912679-UnRegistered	1	No	True	15000208	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000234	10.254.250.170	SIP	UnRegistered	Sarah Scharenbrock +19204986310	+19204986310-UnRegistered	1	No	True	15000234	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000247	10.254.249.250	SIP	UnRegistered	Amber Falk +19204985467	+19204985467-UnRegistered	1	No	True	15000247	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
Phone	CSF15000260	10.254.249.47	SIP	UnRegistered	Mohammed Bey +19204986826	+19204986826-UnRegistered	1	No	True	15000260	Jabber_for_Windows-12.6.1.34405	Jabber_for_Windows-12.6.1.34405		Unknown	
